post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:pa_alto,attribute_data:pa_alto,attribute:pa_ancho,attribute_data:pa_ancho,attribute:pa_aro,attribute_data:pa_aro,attribute:pa_indice-de-carga,attribute_data:pa_indice-de-carga,attribute:pa_velocidad-maxima,attribute_data:pa_velocidad-maxima
"YOKOHAMA 245/75/ 16R G015 120/116S",yokohama-245-75-16r-g015-120-116s,,2540,"El Geolandar A/T G015 está construido con un Enduro-Compuesto que mejora el agarre en condiciones lluviosas y nevadas, surcos circunferenciales que obligan al agua fuera del neumático, y ranuras Triple 3D y Edgetec que crean bordes de mordida adicionales para aumentar la tracción durante todo el año.
Un perfil plano y optimizado que distribuye uniformemente el peso del vehículo funciona con un compuesto Enduro que resiste el desgaste desigual para ayudar a promover una mayor vida útil de la banda de rodadura.
El Geolandar A/T G015 utilizó una construcción resistente y optimizada que aumenta la durabilidad fuera de la carretera y aumenta la capacidad de carga de carga.","245/75/16 10 PR AT YOKOHAMA ",Publicada,,0,"2024-06-14 14:59:23",1,open,503583,,,no,no,4,198999,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/06/YOK_GEOLANDAR-AT-G015_1-1.jpg ! alt :  ! title : YOK_GEOLANDAR-AT-G015_1-1 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/yokohama-245-75-16r-g015-120-116s/,0,,,simple,,"Aro > 16|Ancho > 245|Alto > 75|Marca > YOKOHAMA",AT|yokohama,,,,,,,,,,,,
"NEUMATICO YOKOHAMA 225/65 R17 102H BLUEARTH AE61",neumatico-yokohama-225-65-r17-102h-bluearth-ae61,,2599,"Patrón asimétrico con un diseño interior y exterior óptimo, ideal para los SUV urbanos
Compuesto de caucho nano-blend y tecnología única de mezcla de caucho A.R.T.
Forma de la superficie de contacto con la carretera optimizada y perfil de montículo","Patrón asimétrico con un diseño interior y exterior óptimo, ideal para los SUV urbanos
Compuesto de caucho nano-blend y tecnología única de mezcla de caucho A.R.T.
Forma de la superficie de contacto con la carretera optimizada y perfil de montículo",Publicada,,0,"2024-08-23 15:56:45",1,open,503881,,,no,no,0,139000,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/08/neumaticos-freire-yokohama-225-65-r17.jpg ! alt : neumaticos-freire-yokohama-225-65-r17 ! title : neumaticos-freire-yokohama-225-65-r17 ! desc : neumaticos-freire-yokohama-225-65-r17 ! caption : neumaticos-freire-yokohama-225-65-r17",,https://neumaticosfreire.cl/producto/neumatico-yokohama-225-65-r17-102h-bluearth-ae61/,0,,,simple,outofstock,"Aro > 17|Ancho > 225|Alto > 65","Black Friday",,,,,,,,,,,,
"LLANTA HCW ARO 16 APERNADURA 4X100",llanta-hcw-aro-16-apernadura-4x100,,2631,"LLANTA HCW ARO 16

PULGADAS: 7

APERNADURA: 4X100

COLOR:NEGRO/GRIS",,Publicada,,0,"2024-08-29 10:06:19",1,open,506218,,,no,no,1,379999,329999,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-29-at-09.26.12.png ! alt :  ! title : WhatsApp Image 2024-08-29 at 09.26.12 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-29-at-09.26.11.png ! alt :  ! title : WhatsApp Image 2024-08-29 at 09.26.11 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-hcw-aro-16-apernadura-4x100/,0,,,simple,,"Llantas > Aro 16",HCW|LLANTA,,,,,,,,,,,,
"LLANTA WHEELEGEND ARO 14 APERNADURA 5X114",llanta-wheelegend-aro-14-apernadura-5x114,,2635,"LLANTA WHEELEGEND ARO 14

PULGADAS: 6

APERNADURA: 5x114

COLOR:NEGRO MATTE/ROJO",,Publicada,,0,"2024-08-29 10:31:57",1,open,506171,,,no,no,1,320000,270000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-29-at-10.25.21.png ! alt :  ! title : WhatsApp Image 2024-08-29 at 10.25.21 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-29-at-10.28.28.png ! alt :  ! title : WhatsApp Image 2024-08-29 at 10.28.28 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-wheelegend-aro-14-apernadura-5x114/,0,,,simple,,"Llantas > Aro 14",LLANTA,,,,,,,,,,,,
"LLANTA HCW ARO 15 APERNADURA 5X112",llanta-hcw-aro-15-apernadura-5x112,,2639,"LLANTA HCW ARO 15

PULGADAS: 6

APERNADURA: 5X112

COLOR: GRIS",,Publicada,,0,"2024-08-29 10:44:47",1,open,501544,,,no,no,1,360000,289990,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-29-at-10.29.51.png ! alt :  ! title : WhatsApp Image 2024-08-29 at 10.29.51 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/08/WhatsApp-Image-2024-08-29-at-10.29.51-1.png ! alt :  ! title : WhatsApp Image 2024-08-29 at 10.29.51 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-hcw-aro-15-apernadura-5x112/,0,,,simple,,"Aro > 15|Llantas > Aro 15",HCW|LLANTAS,,,,,,,,,,,,
"LLANTA HCW ARO 14 MULTIAPERNADURA 4X100 / 4X108",llanta-hcw-aro-14-multiapernadura-4x100-4x108,,2662,"LLANTA HCW ARO 144

PULGADAS: 6

APERNADURA: 4X100 / 4X108

COLOR: GRIS/NEGRO

&nbsp;",,Publicada,,0,"2024-09-11 10:23:21",1,open,501691,,,no,no,0,270000,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.40.22.jpg ! alt :  ! title : WhatsApp Image 2024-09-02 at 12.40.22 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.40.22-1.png ! alt :  ! title : WhatsApp Image 2024-09-02 at 12.40.22 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-hcw-aro-14-multiapernadura-4x100-4x108/,0,,,simple,outofstock,"Aro > 14|Llantas > Aro 14|Pack > X4",HCW|LLANTA,,,,,,,,,,,,
"LLANTA WHEELEGEND ARO 14 APERNADURA 5X114",llanta-wheelegend-aro-14-apernadura-5x114-2,,2667,"LLANTA WHEELEGEND ARO 14

PULGADAS: 6

APERNADURA: 5X114

COLOR: GRIS/NEGRO

14*6 5X114.3 NEGRO WHEELEGEND",,Publicada,,0,"2024-09-11 11:00:23",1,open,506168,,,no,no,2,290000,270000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.44.02-1-1-1.png ! alt :  ! title : WhatsApp Image 2024-09-02 at 12.44.02 (1) (1) (1) ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.40.22-1-1.png ! alt :  ! title : WhatsApp Image 2024-09-02 at 12.40.22 (1) ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-02-at-12.40.21-1.png ! alt :  ! title : WhatsApp Image 2024-09-02 at 12.40.21 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-wheelegend-aro-14-apernadura-5x114-2/,0,,,simple,,"Aro > 14|Llantas > Aro 14",LLANTA|WHEELEGEND,,,,,,,,,,,,
"LLANTA HCW ARO 15 APERNADURA 5X139",llanta-hcw-aro-15-apernadura-5x139,,2681,"LLANTA HCW ARO 15

PULGADAS: 8

APERNADURA: 5X139

COLOR: GRIS/NEGRO

15*8 5X139 NEGRO/GRIS HCW",,Publicada,,0,"2024-09-24 10:27:38",1,open,501704,,,no,no,,390000,340000,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-24-at-09.42.03.png ! alt :  ! title : WhatsApp Image 2024-09-24 at 09.42.03 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-24-at-10.04.37.png ! alt :  ! title : WhatsApp Image 2024-09-24 at 10.04.37 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-hcw-aro-15-apernadura-5x139/,0,,,simple,,"Llantas > Aro 15|Pack > X4",HCW,,,,,,,,,,,,
"LLANTA WHEELEGEND ARO 14 APERNADURA 5X100",llanta-wheelegend-aro-14-apernadura-5x100,,2685,"LLANTA WHELEEGEND ARO 14

PULGADAS: 6

APERNADURA: 5X10

COLOR: NEGRO MATTE/AZUL

&nbsp;

&nbsp;",,Publicada,,0,"2024-09-24 12:14:21",1,open,506169,,,no,no,1,250000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/09/5X100.png ! alt :  ! title : 5X100 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-24-at-11.05.38.png ! alt :  ! title : WhatsApp Image 2024-09-24 at 11.05.38 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-wheelegend-aro-14-apernadura-5x100/,0,,,simple,,"Llantas > Aro 14",WHEELEGEND,,,,,,,,,,,,
"LLANTA TOP-G ARO 14 APERNADURA 5X100",llanta-top-g-aro-14-apernadura-5x100,,2691,"LLANTA TOP-G ARO 14

PULGADAS: 6

APERNADURA: 5X100

COLOR: NEGRO/GRIS

&nbsp;

&nbsp;",,Publicada,,0,"2024-09-25 11:09:50",1,open,506186,,,no,no,1,250000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-25-at-09.42.00.png ! alt :  ! title : WhatsApp Image 2024-09-25 at 09.42.00 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/09/WhatsApp-Image-2024-09-25-at-09.42.00-1.png ! alt :  ! title : WhatsApp Image 2024-09-25 at 09.42.00 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-top-g-aro-14-apernadura-5x100/,0,,,simple,,"Llantas > Aro 14",LLANTA,,,,,,,,,,,,
"LLANTA HCW ARO 15 APERNADURA 4X100",llanta-hcw-aro-15-apernadura-4x100,,2697,"LLANTA HCW ARO 15

PULGADAS: 6,5

APERNADURA: 4X100

COLOR: NEGRO/GRIS

&nbsp;",,Publicada,,0,"2024-10-01 09:33:06",1,open,506241,,,no,no,,290000,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-01-at-09.21.50.png ! alt :  ! title : WhatsApp Image 2024-10-01 at 09.21.50 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-01-at-09.23.40.png ! alt :  ! title : WhatsApp Image 2024-10-01 at 09.23.40 ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-hcw-aro-15-apernadura-4x100/,0,,,simple,,"Llantas > Aro 15",HCW,,,,,,,,,,,,
"LLANTA HCW ARO 13 APERNADURA 4X100",llanta-hcw-aro-13-apernadura-4x100,,2701,"LLANTA HCW 13

PULGADAS: 5,5

APERNADURA: 4X100

COLOR: NEGRO/GRIS

&nbsp;",,Publicada,,0,"2024-10-01 09:58:34",1,open,501669,,,no,no,3,180000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-01-at-09.42.33.png ! alt :  ! title : WhatsApp Image 2024-10-01 at 09.42.33 ! desc :  ! caption :  | https://neumaticosfreire.cl/wp-content/uploads/2024/10/WhatsApp-Image-2024-10-01-at-09.44.13-1.png ! alt :  ! title : WhatsApp Image 2024-10-01 at 09.44.13 (1) ! desc :  ! caption : ",,https://neumaticosfreire.cl/producto/llanta-hcw-aro-13-apernadura-4x100/,0,,,simple,,"Llantas > Aro 13",HCW,,,,,,,,,,,,
"MINNELL 165/65/R14 79T RADIAL P07",minnell-165-65-r14-79t-radial-p07,,2969,"MINNELL 165/65/R14 79T RADIAL P07 es un neumático radial diseñado para ofrecer un equilibrio entre rendimiento, durabilidad y comodidad. Con un tamaño de 165/65/R14, es adecuado para vehículos pequeños y compactos. Su índice de carga (79) indica una capacidad de carga máxima de 437 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. El diseño radial y la banda de rodadura están optimizados para proporcionar un buen agarre en condiciones normales de conducción y una baja resistencia a la rodadura, lo que contribuye a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera.","MINNELL 165/65/R14 79T RADIAL P07 es un neumático radial diseñado para ofrecer un equilibrio entre rendimiento, durabilidad y comodidad. Con un tamaño de 165/65/R14, es adecuado para vehículos pequeños y compactos. Su índice de carga (79) indica una capacidad de carga máxima de 437 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. El diseño radial y la banda de rodadura están optimizados para proporcionar un buen agarre en condiciones normales de conducción y una baja resistencia a la rodadura, lo que contribuye a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera.",Publicada,,0,"2025-03-05 22:38:21",1,closed,493,,,no,no,0,39000,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-165-65-r14-79t-radial-p07.jpg ! alt : neumaticos-freire-minnell-165-65-r14-79t-radial-p07 ! title : neumaticos-freire-minnell-165-65-r14-79t-radial-p07 ! desc : neumaticos-freire-minnell-165-65-r14-79t-radial-p07 ! caption : neumaticos-freire-minnell-165-65-r14-79t-radial-p07 | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-165-65-r14-79t-radial-p07-huella.jpg ! alt : neumaticos-freire-minnell-165-65-r14-79t-radial-p07-huella ! title : neumaticos-freire-minnell-165-65-r14-79t-radial-p07-huella ! desc :  ! caption : neumaticos-freire-minnell-165-65-r14-79t-radial-p07-huella",,https://neumaticosfreire.cl/producto/minnell-165-65-r14-79t-radial-p07/,0,,,simple,outofstock,"Aro > 14|Ancho > 165|Alto > 65|Marca > MINNELL",,,,,,,,,,,,,
"MINNELL 175/65/14 82H RADIAL P07",minnell-175-65-r14-82h-radial-p07,,2973,"INNELL 175/65/R14 82H RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 175/65/R14, es adecuado para una amplia gama de automóviles. Su índice de carga (82) indica una capacidad de carga máxima de 475 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera.","INNELL 175/65/R14 82H RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 175/65/R14, es adecuado para una amplia gama de automóviles. Su índice de carga (82) indica una capacidad de carga máxima de 475 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera.",Publicada,,0,"2025-03-05 22:45:06",1,closed,494,,,no,no,0,43500,42000,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-175-65-r14-82h-radial-p07.jpg ! alt : neumaticos-freire-minnell-175-65-r14-82h-radial-p07 ! title : neumaticos-freire-minnell-175-65-r14-82h-radial-p07 ! desc : neumaticos-freire-minnell-175-65-r14-82h-radial-p07 ! caption : neumaticos-freire-minnell-175-65-r14-82h-radial-p07 | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-175-65-r14-82h-radial-p07-huella.jpg ! alt : neumaticos-freire-minnell-175-65-r14-82h-radial-p07-huella ! title : neumaticos-freire-minnell-175-65-r14-82h-radial-p07-huella ! desc : neumaticos-freire-minnell-175-65-r14-82h-radial-p07-huella ! caption : neumaticos-freire-minnell-175-65-r14-82h-radial-p07-huella",,https://neumaticosfreire.cl/producto/minnell-175-65-r14-82h-radial-p07/,0,,,simple,outofstock,"Aro > 14|Ancho > 175|Alto > 65|Marca > MINNELL",MINNELL,,,,,,,,,,,,
"MINNELL 175/70/R13 82T RADIAL P07",minnell-175-70-r13-82t-radial-p07,,2976,"MINNELL 175/70/R13 82T RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un rendimiento confiable y duradero. Con un tamaño de 175/70/R13, es adecuado para automóviles que requieren neumáticos de perfil estándar. Su índice de carga (82) indica una capacidad de carga máxima de 475 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. La banda de rodadura está diseñada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y la eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera, este neumático combina comodidad y rendimiento para una conducción suave y segura.","MINNELL 175/70/R13 82T RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un rendimiento confiable y duradero. Con un tamaño de 175/70/R13, es adecuado para automóviles que requieren neumáticos de perfil estándar. Su índice de carga (82) indica una capacidad de carga máxima de 475 kg por neumático, y el código de velocidad (T) permite una velocidad máxima de 190 km/h. La banda de rodadura está diseñada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y la eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera, este neumático combina comodidad y rendimiento para una conducción suave y segura.",Publicada,,0,"2025-03-05 22:57:42",1,closed,495,,,no,no,0,38000,,5,60,17.5,60,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-175-70-r13-82t-radial-p07.jpg ! alt : neumaticos-freire-minnell-175-70-r13-82t-radial-p07 ! title : neumaticos-freire-minnell-175-70-r13-82t-radial-p07 ! desc : neumaticos-freire-minnell-175-70-r13-82t-radial-p07 ! caption : neumaticos-freire-minnell-175-70-r13-82t-radial-p07 | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-minnell-175-70-r13-82t-radial-p07-huella.jpg ! alt : neumaticos-freire-minnell-minnell-175-70-r13-82t-radial-p07-huella ! title : neumaticos-freire-minnell-minnell-175-70-r13-82t-radial-p07-huella ! desc : neumaticos-freire-minnell-minnell-175-70-r13-82t-radial-p07-huella ! caption : neumaticos-freire-minnell-minnell-175-70-r13-82t-radial-p07-huella",,https://neumaticosfreire.cl/producto/minnell-175-70-r13-82t-radial-p07/,4,,,simple,outofstock,"Aro > 13|Ancho > 175|Alto > 70|Marca > MINNELL",,,,,,,,,,,,,
"MINNELL 185/60/15 84H RADIAL P07",minnell-185-60-r15-t-84h-radial-p07,,2979,"MINNELL 185/60/R15 84H RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un equilibrio entre rendimiento, durabilidad y comodidad. Con un tamaño de 185/60/R15, es adecuado para automóviles que requieren un neumático de perfil bajo y mayor agarre. Su índice de carga (84) indica una capacidad de carga máxima de 500 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad, carretera y viajes largos, este neumático ofrece un rendimiento confiable y seguro.","MINNELL 185/60/R15 84H RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un equilibrio entre rendimiento, durabilidad y comodidad. Con un tamaño de 185/60/R15, es adecuado para automóviles que requieren un neumático de perfil bajo y mayor agarre. Su índice de carga (84) indica una capacidad de carga máxima de 500 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad, carretera y viajes largos, este neumático ofrece un rendimiento confiable y seguro.",Publicada,,0,"2025-03-05 23:07:29",1,closed,496,,,no,no,0,49000,45000,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07.jpg ! alt : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07 ! title : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07 ! desc : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07 ! caption : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07 | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07-huella.jpg ! alt : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07-huella ! title : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07-huella ! desc : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07-huella ! caption : neumaticos-freire-minnell-185-60-r15-t-84h-radial-p07-huella",,https://neumaticosfreire.cl/producto/minnell-185-60-r15-t-84h-radial-p07/,0,,,simple,outofstock,"Aro > 15|Ancho > 185|Alto > 60|Marca > MINNELL",MINNELL,,,,,,,,,,,,
"MINNELL 185/65/R14 86H RADIAL P07",minnell-185-65-r14-86h-radial-p07,,2982,"MINNELL 185/65/R14 86H RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 185/65/R14, es adecuado para una amplia gama de automóviles. Su índice de carga (86) indica una capacidad de carga máxima de 530 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera, este neumático combina seguridad y rendimiento para una conducción suave y confiable.","MINNELL 185/65/R14 86H RADIAL P07 es un neumático radial diseñado para vehículos compactos y medianos, ofreciendo un rendimiento equilibrado en términos de agarre, durabilidad y comodidad. Con un tamaño de 185/65/R14, es adecuado para una amplia gama de automóviles. Su índice de carga (86) indica una capacidad de carga máxima de 530 kg por neumático, y el código de velocidad (H) permite una velocidad máxima de 210 km/h. La banda de rodadura está optimizada para proporcionar un buen agarre en condiciones normales de conducción, mientras que su construcción radial mejora la estabilidad y reduce la resistencia a la rodadura, contribuyendo a una mayor eficiencia en el consumo de combustible. Ideal para uso en ciudad y carretera, este neumático combina seguridad y rendimiento para una conducción suave y confiable.",Publicada,,0,"2025-03-05 23:14:00",1,closed,497,,,no,no,1,42000,,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,"https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-185-65-r14-86h-radial-p07-huella.jpg ! alt : neumaticos-freire-minnell-185-65-r14-86h-radial-p07-huella ! title : neumaticos-freire-minnell-185-65-r14-86h-radial-p07-huella ! desc : neumaticos-freire-minnell-185-65-r14-86h-radial-p07-huella ! caption : neumaticos-freire-minnell-185-65-r14-86h-radial-p07-huella | https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-185-65-r14-86h-radial-p07.jpg ! alt : neumaticos-freire-minnell-185-65-r14-86h-radial-p07 ! title : neumaticos-freire-minnell-185-65-r14-86h-radial-p07 ! desc : neumaticos-freire-minnell-185-65-r14-86h-radial-p07 ! caption : neumaticos-freire-minnell-185-65-r14-86h-radial-p07",,https://neumaticosfreire.cl/producto/minnell-185-65-r14-86h-radial-p07/,0,,,simple,,"Aro > 14|Ancho > 185|Alto > 65|Marca > MINNELL",,,,,,,,,,,,,
