post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:total_sales,meta:_global_unique_id,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,tax:pos_product_visibility,attribute:pa_alto,attribute_data:pa_alto,attribute:pa_ancho,attribute_data:pa_ancho,attribute:pa_aro,attribute_data:pa_aro,attribute:pa_indice-de-carga,attribute_data:pa_indice-de-carga,attribute:pa_velocidad-maxima,attribute_data:pa_velocidad-maxima
MINNEL 225/70/16 103H HT SAFY M06,,,3364,"MINNEL 225/70/16 103H HT SAFY M06 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 103 (875 kg por neumático) y código de velocidad H (hasta 210 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNEL 225/70/16 103H HT SAFY M06 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (103) soporta hasta 875 kg por neumático y el código de velocidad (H) permite hasta 210 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 17:30:38,1,closed,504535,,,no,no,0,87000,75000,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3364,0,,,simple,outofstock,Aro > 16|Ancho > 225|Alto > 70,,,,,,,,,,,,,
MINNELL 215/75/16C 113/111R COME L09,,,3365,"MINNELL 215/75/16C 113/111R COME L09 es un neumático diseñado para furgonetas, camionetas comerciales y vehículos de carga. Con índice de carga 113 (1150 kg por neumático) y código de velocidad R (hasta 170 km/h), Ofrece rendimiento óptimo en uso urbano e interurbano bajo carga constante. Diseño de banda con costillas continuas para desgaste uniforme bajo carga, reduciendo el costo operativo. Carcasa reforzada con correas de acero para soportar carga máxima de forma sostenida. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNELL 215/75/16C 113/111R COME L09 es un neumático comercial diseñado para furgonetas, camionetas comerciales y vehículos de carga, ofreciendo rendimiento confiable en uso urbano e interurbano bajo carga constante. Su índice de carga (113) soporta hasta 1150 kg por neumático y el código de velocidad (R) permite hasta 170 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 17:37:35,1,closed,561,,,no,no,8,97000,85000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3365,0,,,simple,,Aro > 16|Ancho > 215|Alto > 65,YOMAR,,,,,,,,,,,,
FIREMAX 215/70/16 100T OWL FM501 AT,,,3366,"FIREMAX 215/70/16 100T OWL FM501 AT es un neumático diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno. Con índice de carga 100 (800 kg por neumático) y código de velocidad T (hasta 190 km/h), Ofrece rendimiento óptimo en condiciones mixtas de asfalto y caminos sin pavimentar. Su banda de rodadura con bloques robustos y canales de evacuación amplios garantiza tracción en asfalto y caminos sin pavimentar, con buena resistencia a perforaciones. La construcción radial con correas de acero refuerza la estabilidad en toda condición. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","FIREMAX 215/70/16 100T OWL FM501 AT es un neumático all-terrain diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno, ofreciendo rendimiento confiable en condiciones mixtas de asfalto y caminos sin pavimentar. Su índice de carga (100) soporta hasta 800 kg por neumático y el código de velocidad (T) permite hasta 190 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 17:50:30,1,closed,506087,,,no,no,1,101000,89000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3366,0,,,simple,,Aro > 16|Ancho > 215|Alto > 70|Marca > FIREMAX,,,,,,,,,,,,,
MINNEL 215/65/16 98H P07,,,3367,"MINNEL 215/65/16 98H P07 es un neumático diseñado para automóviles de turismo, sedanes y hatchbacks. Con índice de carga 98 (750 kg por neumático) y código de velocidad H (hasta 210 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNEL 215/65/16 98H P07 es un neumático radial diseñado para automóviles de turismo, sedanes y hatchbacks, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (98) soporta hasta 750 kg por neumático y el código de velocidad (H) permite hasta 210 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 18:06:37,1,closed,,,,no,no,12,77000,65000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2025/03/neumaticos-freire-minnell-215-65-r16-98h-radial-p07-huella.jpg ! alt : neumaticos-freire-minnell-215-65-r16-98h-radial-p07-huella ! title : neumaticos-freire-minnell-215-65-r16-98h-radial-p07-huella ! desc : neumaticos-freire-minnell-215-65-r16-98h-radial-p07-huella ! caption : neumaticos-freire-minnell-215-65-r16-98h-radial-p07-huella,,https://neumaticosfreire.cl/?post_type=product&p=3367,0,,,simple,,Aro > 16|Ancho > 215|Alto > 65|Marca > MINNELL,MINNELL,,,,,,,,,,,,
ROADWING 215/65/16 98H RW581,,,3368,"ROADWING 215/65/16 98H RW581 es un neumático diseñado para automóviles de turismo, sedanes y hatchbacks. Con índice de carga 98 (750 kg por neumático) y código de velocidad H (hasta 210 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","ROADWING 215/65/16 98H RW581 es un neumático radial diseñado para automóviles de turismo, sedanes y hatchbacks, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (98) soporta hasta 750 kg por neumático y el código de velocidad (H) permite hasta 210 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 18:09:12,1,closed,501645,,,no,no,3,77000,68000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3368,0,,,simple,,Aro > 16|Ancho > 215|Alto > 65|Marca > ROADWING,ROADWING,,,,,,,,,,,,
MINNELL 205/65/16 95V SPORT M08,,,3369,"MINNELL 205/65/16 95V SPORT M08 es un neumático diseñado para automóviles de turismo, sedanes y hatchbacks. Con índice de carga 95 (690 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en carretera a alta velocidad con excelente agarre y precisión de manejo. Banda de rodadura asimétrica de compuesto de sílice para agarre superior en seco y mojado. Construcción de baja sección con correas de acero para mínima deformación a alta velocidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNELL 205/65/16 95V SPORT M08 es un neumático alto rendimiento diseñado para automóviles de turismo, sedanes y hatchbacks, ofreciendo rendimiento confiable en carretera a alta velocidad con excelente agarre y precisión de manejo. Su índice de carga (95) soporta hasta 690 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 18:15:37,1,closed,563,,,no,no,4,83000,70000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3369,0,,,simple,,Aro > 16|Ancho > 205|Alto > 65|Marca > MINNELL,MINNELL,,,,,,,,,,,,
MINNELL 205/65/16C 107/105T COME L09,,,3370,"MINNELL 205/65/16C 107/105T COME L09 es un neumático diseñado para furgonetas, camionetas comerciales y vehículos de carga. Con índice de carga 107 (975 kg por neumático) y código de velocidad T (hasta 190 km/h), Ofrece rendimiento óptimo en uso urbano e interurbano bajo carga constante. Diseño de banda con costillas continuas para desgaste uniforme bajo carga, reduciendo el costo operativo. Carcasa reforzada con correas de acero para soportar carga máxima de forma sostenida. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNELL 205/65/16C 107/105T COME L09 es un neumático comercial diseñado para furgonetas, camionetas comerciales y vehículos de carga, ofreciendo rendimiento confiable en uso urbano e interurbano bajo carga constante. Su índice de carga (107) soporta hasta 975 kg por neumático y el código de velocidad (T) permite hasta 190 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 18:15:50,1,closed,560,,,no,no,4,85000,77000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3370,0,,,simple,,Aro > 16|Ancho > 205|Alto > 65|Marca > MINNELL,MINNELL,,,,,,,,,,,,
YOMAR TIRE 205/60/16 92V SKYRACE P03,,,3371,"YOMAR TIRE 205/60/16 92V SKYRACE P03 es un neumático diseñado para automóviles de turismo, sedanes y hatchbacks. Con índice de carga 92 (630 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 205/60/16 92V SKYRACE P03 es un neumático radial diseñado para automóviles de turismo, sedanes y hatchbacks, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (92) soporta hasta 630 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 18:21:21,1,closed,706,,,no,no,8,61000,55000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3371,0,,,simple,,Aro > 16|Ancho > 205|Alto > 60|Marca > YOMAR,YOMAR,,,,,,,,,,,,
ROADWING 205/60/16 92H RW-581,,,3372,"ROADWING 205/60/16 92H RW-581 es un neumático diseñado para automóviles de turismo, sedanes y hatchbacks. Con índice de carga 92 (630 kg por neumático) y código de velocidad H (hasta 210 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","ROADWING 205/60/16 92H RW-581 es un neumático radial diseñado para automóviles de turismo, sedanes y hatchbacks, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (92) soporta hasta 630 kg por neumático y el código de velocidad (H) permite hasta 210 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 18:21:31,1,closed,503509,,,no,no,0,0,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3372,0,,,simple,outofstock,Aro > 16|Ancho > 205|Alto > 60|Marca > ROADWING,YOMAR,,,,,,,,,,,,
YOMAR TIRE 195/60/16 87V SKYRACE P03,,,3375,"YOMAR TIRE 195/60/16 87V SKYRACE P03 es un neumático diseñado para automóviles de turismo, sedanes y hatchbacks. Con índice de carga 87 (545 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 195/60/16 87V SKYRACE P03 es un neumático radial diseñado para automóviles de turismo, sedanes y hatchbacks, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (87) soporta hasta 545 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 18:35:12,1,closed,,,,no,no,10,67000,62000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3375,0,,,simple,,Aro > 16|Ancho > 195|Alto > 60|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR 195/50/16 84V SKYRACE P06,,,3377,"YOMAR 195/50/16 84V SKYRACE P06 es un neumático diseñado para automóviles de turismo, sedanes y hatchbacks. Con índice de carga 84 (500 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR 195/50/16 84V SKYRACE P06 es un neumático radial diseñado para automóviles de turismo, sedanes y hatchbacks, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (84) soporta hasta 500 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 18:39:43,1,closed,669,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,https://neumaticosfreire.cl/wp-content/uploads/2025/10/d096b0cb-fdb4-498c-8160-03e0ccec85a8.jpg ! alt :  ! title : d096b0cb-fdb4-498c-8160-03e0ccec85a8 ! desc :  ! caption : ,,https://neumaticosfreire.cl/?post_type=product&p=3377,0,,,simple,outofstock,Aro > 16|Ancho > 195|Alto > 50|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 31X10.5/15 LT ALL TERRAIN AT09,,,3378,"YOMAR TIRE 31X10.5/15 LT ALL TERRAIN AT09 es un neumático diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno. Ofrece rendimiento óptimo en condiciones mixtas de asfalto y caminos sin pavimentar. Su banda de rodadura con bloques robustos y canales de evacuación amplios garantiza tracción en asfalto y caminos sin pavimentar, con buena resistencia a perforaciones. La construcción radial con correas de acero refuerza la estabilidad en toda condición. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 31X10.5/15 LT ALL TERRAIN AT09 es un neumático all-terrain diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno, ofreciendo rendimiento confiable en condiciones mixtas de asfalto y caminos sin pavimentar. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 23:00:14,1,closed,676,,,no,no,6,132000,125000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3378,0,,,simple,,Alto > 10.5|Aro > 15|Ancho > 31|Marca > YOMAR,YOMAR,,,,,,,,,,,,
MINNELL 235/75/15 105T AT TUGH A99,,,3379,"MINNELL 235/75/15 105T AT TUGH A99 es un neumático diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno. Con índice de carga 105 (925 kg por neumático) y código de velocidad T (hasta 190 km/h), Ofrece rendimiento óptimo en condiciones mixtas de asfalto y caminos sin pavimentar. Su banda de rodadura con bloques robustos y canales de evacuación amplios garantiza tracción en asfalto y caminos sin pavimentar, con buena resistencia a perforaciones. La construcción radial con correas de acero refuerza la estabilidad en toda condición. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNELL 235/75/15 105T AT TUGH A99 es un neumático all-terrain diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno, ofreciendo rendimiento confiable en condiciones mixtas de asfalto y caminos sin pavimentar. Su índice de carga (105) soporta hasta 925 kg por neumático y el código de velocidad (T) permite hasta 190 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 23:03:48,1,closed,638,,,no,no,12,97000,85000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3379,0,,,simple,,Aro > 15|Ancho > 235|Alto > 75|Marca > MINNELL,MINNELL,,,,,,,,,,,,
ROADWING 225/70/15C 110/112R 8PR RW-05,,,3380,"ROADWING 225/70/15C 110/112R 8PR RW-05 es un neumático diseñado para furgonetas, camionetas comerciales y vehículos de carga. Con índice de carga 110 (1060 kg por neumático) y código de velocidad R (hasta 170 km/h), Ofrece rendimiento óptimo en uso urbano e interurbano bajo carga constante. Diseño de banda con costillas continuas para desgaste uniforme bajo carga, reduciendo el costo operativo. Carcasa reforzada con correas de acero para soportar carga máxima de forma sostenida. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","ROADWING 225/70/15C 110/112R 8PR RW-05 es un neumático comercial diseñado para furgonetas, camionetas comerciales y vehículos de carga, ofreciendo rendimiento confiable en uso urbano e interurbano bajo carga constante. Su índice de carga (110) soporta hasta 1060 kg por neumático y el código de velocidad (R) permite hasta 170 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 23:09:01,1,closed,501710,,,no,no,0,103000,90000,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3380,0,,,simple,outofstock,Aro > 15|Ancho > 225|Alto > 70|Marca > ROADWING,ROADWING,,,,,,,,,,,,
MINNELL 215/75/15 100T TUGH A99 AT,,,3381,"MINNELL 215/75/15 100T TUGH A99 AT es un neumático diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno. Con índice de carga 100 (800 kg por neumático) y código de velocidad T (hasta 190 km/h), Ofrece rendimiento óptimo en condiciones mixtas de asfalto y caminos sin pavimentar. Su banda de rodadura con bloques robustos y canales de evacuación amplios garantiza tracción en asfalto y caminos sin pavimentar, con buena resistencia a perforaciones. La construcción radial con correas de acero refuerza la estabilidad en toda condición. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNELL 215/75/15 100T TUGH A99 AT es un neumático all-terrain diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno, ofreciendo rendimiento confiable en condiciones mixtas de asfalto y caminos sin pavimentar. Su índice de carga (100) soporta hasta 800 kg por neumático y el código de velocidad (T) permite hasta 190 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 23:12:19,1,closed,635,,,no,no,0,,,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3381,0,,,simple,outofstock,Aro > 15|Ancho > 215|Alto > 75|Marca > MINNELL,MINNELL,,,,,,,,,,,,
CACHLAND 215/75/15 6PR AT,,,3382,"CACHLAND 215/75/15 6PR AT es un neumático diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno. Ofrece rendimiento óptimo en condiciones mixtas de asfalto y caminos sin pavimentar. Su banda de rodadura con bloques robustos y canales de evacuación amplios garantiza tracción en asfalto y caminos sin pavimentar, con buena resistencia a perforaciones. La construcción radial con correas de acero refuerza la estabilidad en toda condición. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","CACHLAND 215/75/15 6PR AT es un neumático all-terrain diseñado para camionetas 4x4, SUV y pickups que circulan por asfalto y terreno, ofreciendo rendimiento confiable en condiciones mixtas de asfalto y caminos sin pavimentar. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 23:14:58,1,closed,501527,,,no,no,0,73000,65000,,,,,,,outofstock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3382,0,,,simple,outofstock,Aro > 15|Ancho > 215|Alto > 75|Marca > CACHLAND,CACHLAND,,,,,,,,,,,,
MINNELL 205/70/15 96H P07,,,3383,"MINNELL 205/70/15 96H P07 es un neumático diseñado para SUV, pickups y camionetas de uso intensivo. Con índice de carga 96 (710 kg por neumático) y código de velocidad H (hasta 210 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","MINNELL 205/70/15 96H P07 es un neumático radial diseñado para SUV, pickups y camionetas de uso intensivo, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (96) soporta hasta 710 kg por neumático y el código de velocidad (H) permite hasta 210 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 23:19:24,1,closed,698,,,no,no,8,73000,61500,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3383,0,,,simple,,Aro > 15|Ancho > 205|Alto > 70|Marca > MINNELL,MINNELL,,,,,,,,,,,,
YOMAR TIRE 205/65/15 94V SKYRACE P07,,,3384,"YOMAR TIRE 205/65/15 94V SKYRACE P07 es un neumático diseñado para automóviles de turismo, sedanes y hatchbacks. Con índice de carga 94 (670 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 205/65/15 94V SKYRACE P07 es un neumático radial diseñado para automóviles de turismo, sedanes y hatchbacks, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (94) soporta hasta 670 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 23:23:07,1,closed,671,,,no,no,7,63000,58000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3384,0,,,simple,,Aro > 15|Ancho > 205|Alto > 65|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 205/60/15 91V SKYRACE P03,,,3385,"YOMAR TIRE 205/60/15 91V SKYRACE P03 es un neumático diseñado para automóviles de turismo, sedanes y hatchbacks. Con índice de carga 91 (615 kg por neumático) y código de velocidad V (hasta 240 km/h), Ofrece rendimiento óptimo en ciudad y carretera con conducción confortable y segura. Su banda de rodadura simétrica con canales longitudinales y transversales garantiza tracción confiable en pavimento seco y húmedo, reduciendo el riesgo de aquaplaning. Construcción radial con carcasa de poliéster y correas de acero para comodidad y durabilidad. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 205/60/15 91V SKYRACE P03 es un neumático radial diseñado para automóviles de turismo, sedanes y hatchbacks, ofreciendo rendimiento confiable en ciudad y carretera con conducción confortable y segura. Su índice de carga (91) soporta hasta 615 kg por neumático y el código de velocidad (V) permite hasta 240 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 23:26:08,1,closed,618,,,no,no,2,64000,59000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3385,0,,,simple,,Aro > 15|Ancho > 205|Alto > 60|Marca > YOMAR,YOMAR,,,,,,,,,,,,
YOMAR TIRE 195/70/15C 104/102R SKYRACE P02,,,3386,"YOMAR TIRE 195/70/15C 104/102R SKYRACE P02 es un neumático diseñado para furgonetas, camionetas comerciales y vehículos de carga. Con índice de carga 104 (900 kg por neumático) y código de velocidad R (hasta 170 km/h), Ofrece rendimiento óptimo en uso urbano e interurbano bajo carga constante. Diseño de banda con costillas continuas para desgaste uniforme bajo carga, reduciendo el costo operativo. Carcasa reforzada con correas de acero para soportar carga máxima de forma sostenida. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","YOMAR TIRE 195/70/15C 104/102R SKYRACE P02 es un neumático comercial diseñado para furgonetas, camionetas comerciales y vehículos de carga, ofreciendo rendimiento confiable en uso urbano e interurbano bajo carga constante. Su índice de carga (104) soporta hasta 900 kg por neumático y el código de velocidad (R) permite hasta 170 km/h. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 23:32:57,1,closed,707,,,no,no,4,78000,70000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3386,0,,,simple,,Aro > 15|Ancho > 195|Alto > 70|Marca > YOMAR,YOMAR,,,,,,,,,,,,
ROADWING 195/70/15C 104/102 8PR RW-05,,,3387,"ROADWING 195/70/15C 104/102 8PR RW-05 es un neumático diseñado para furgonetas, camionetas comerciales y vehículos de carga. Ofrece rendimiento óptimo en uso urbano e interurbano bajo carga constante. Diseño de banda con costillas continuas para desgaste uniforme bajo carga, reduciendo el costo operativo. Carcasa reforzada con correas de acero para soportar carga máxima de forma sostenida. Su relación calidad-precio lo convierte en una opción confiable para cada kilómetro.","ROADWING 195/70/15C 104/102 8PR RW-05 es un neumático comercial diseñado para furgonetas, camionetas comerciales y vehículos de carga, ofreciendo rendimiento confiable en uso urbano e interurbano bajo carga constante. Ideal para conductores que buscan seguridad y durabilidad.",Borrador,,0,2026-04-20 23:34:54,1,closed,504403,,,no,no,1,78000,70000,,,,,,,instock,no,no,,yes,taxable,,,,,,'-1,'-1,,,,,https://neumaticosfreire.cl/?post_type=product&p=3387,0,,,simple,,Aro > 15|Ancho > 195|Alto > 70|Marca > ROADWING,ROADWING,,,,,,,,,,,,
